CMI_wt,dem30_usa,Subz_Name,M_PPT01,PRATIO,B_SHM,USA_Slope,M_Tmin03,TOTAL_LITH,IFC_Solar,QMD,PM_PROP,TO_PROP,DF_PROP,SP_PROP,OH_PROP,OC_PROP,WH_PROP,GF_PROP,WF_PROP,W_ShadeTol,W_DroughtTol
39.0,806.0,aw,135.0,1818.0,198.0,40.0,11.0,ay,600799.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,828.0,aq,135.0,1818.0,198.0,38.0,11.0,ay,699913.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,827.0,av,135.0,1818.0,198.0,39.0,11.0,ay,608937.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,846.0,av,135.0,1818.0,198.0,38.0,11.0,ay,656811.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,868.0,ao,135.0,1818.0,198.0,33.0,11.0,l,768701.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,853.0,aq,135.0,1818.0,198.0,35.0,11.0,ay,690496.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,872.0,aq,135.0,1818.0,198.0,37.0,11.0,ay,673857.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,890.0,ao,135.0,1818.0,198.0,35.0,11.0,l,703292.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,901.0,ao,135.0,1818.0,198.0,19.0,11.0,l,970238.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,886.0,ap,135.0,1818.0,198.0,19.0,11.0,l,1210245.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,871.0,ao,135.0,1818.0,198.0,31.0,11.0,ay,833005.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,889.0,ap,135.0,1818.0,198.0,33.0,11.0,l,786442.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,906.0,ao,135.0,1818.0,198.0,30.0,11.0,l,812099.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,908.0,ap,135.0,1818.0,198.0,22.0,11.0,l,973048.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,888.0,aw,135.0,1818.0,198.0,23.0,11.0,l,953882.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,881.0,aw,135.0,1818.0,198.0,28.0,11.0,l,901138.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,861.0,az,135.0,1818.0,198.0,28.0,11.0,l,1115502.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,890.0,ao,135.0,1818.0,198.0,30.0,11.0,l,939743.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,912.0,bo,135.0,1818.0,198.0,29.0,11.0,l,942939.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,931.0,aw,135.0,1818.0,198.0,25.0,11.0,l,964421.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,934.0,ap,135.0,1818.0,198.0,26.0,11.0,l,885288.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,924.0,ba,135.0,1818.0,198.0,27.0,11.0,l,940292.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,896.0,az,135.0,1818.0,198.0,32.0,11.0,l,1087718.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,864.0,ba,135.0,1818.0,198.0,35.0,11.0,l,974178.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,841.0,ay,135.0,1818.0,198.0,27.0,11.0,l,732894.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,898.0,ba,135.0,1818.0,198.0,32.0,11.0,l,918629.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,923.0,ao,135.0,1818.0,198.0,30.0,11.0,l,929598.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,941.0,ba,135.0,1818.0,198.0,23.0,11.0,l,991629.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,948.0,bo,135.0,1818.0,198.0,17.0,11.0,l,1133916.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,929.0,ba,135.0,1818.0,198.0,26.0,11.0,l,1156490.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,899.0,ba,135.0,1818.0,198.0,33.0,11.0,l,1065092.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,870.0,av,135.0,1818.0,198.0,32.0,11.0,l,908277.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,865.0,ap,135.0,1818.0,198.0,31.0,11.0,l,678778.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,863.0,aw,135.0,1818.0,198.0,25.0,11.0,l,907872.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,909.0,ao,135.0,1818.0,198.0,33.0,11.0,l,904111.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,933.0,ao,135.0,1818.0,198.0,30.0,11.0,l,959055.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,951.0,ap,135.0,1818.0,198.0,17.0,11.0,l,1086174.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,947.0,bo,135.0,1818.0,198.0,18.0,11.0,l,1360662.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,929.0,ap,135.0,1818.0,198.0,24.0,11.0,l,1286995.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,905.0,bo,135.0,1818.0,198.0,29.0,11.0,l,1035154.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,879.0,ap,135.0,1818.0,198.0,30.0,11.0,l,744743.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,885.0,av,135.0,1818.0,198.0,29.0,11.0,l,757597.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,868.0,av,135.0,1818.0,198.0,25.0,11.0,l,906621.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,854.0,av,135.0,1818.0,198.0,32.0,11.0,l,759705.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,930.0,ap,135.0,1818.0,198.0,30.0,11.0,l,825467.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,949.0,ba,135.0,1818.0,198.0,27.0,11.0,l,1000846.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,966.0,az,135.0,1818.0,198.0,14.0,11.0,l,1143832.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,951.0,az,135.0,1818.0,198.0,28.0,11.0,l,907421.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,938.0,ba,135.0,1818.0,198.0,26.0,11.0,l,919148.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,925.0,ba,135.0,1818.0,198.0,26.0,11.0,l,912332.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,921.0,aw,135.0,1818.0,198.0,25.0,11.0,l,854785.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,910.0,aw,135.0,1818.0,198.0,27.0,11.0,l,917719.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,903.0,ba,135.0,1818.0,198.0,28.0,11.0,l,795216.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,890.0,ba,135.0,1818.0,198.0,29.0,11.0,l,820726.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,876.0,av,135.0,1818.0,198.0,29.0,11.0,l,740028.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,948.0,ay,135.0,1818.0,198.0,28.0,11.0,l,873770.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,959.0,ba,135.0,1818.0,198.0,25.0,11.0,l,967977.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,972.0,az,135.0,1818.0,198.0,9.0,11.0,l,1235113.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,967.0,az,135.0,1818.0,198.0,20.0,11.0,l,1147154.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,950.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1156769.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,935.0,ba,135.0,1818.0,198.0,20.0,11.0,l,1012158.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,932.0,aw,135.0,1818.0,198.0,17.0,11.0,l,1021285.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,918.0,az,135.0,1818.0,198.0,23.0,11.0,l,952698.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,917.0,ba,135.0,1818.0,198.0,23.0,11.0,l,933231.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,902.0,ba,135.0,1818.0,198.0,25.0,11.0,l,915105.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,893.0,ba,135.0,1818.0,198.0,26.0,11.0,l,814728.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,885.0,ba,135.0,1818.0,198.0,26.0,11.0,l,834825.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,970.0,az,135.0,1818.0,198.0,27.0,11.0,l,895568.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,978.0,ay,135.0,1818.0,198.0,13.0,11.0,l,1148110.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,972.0,az,135.0,1818.0,198.0,10.0,11.0,l,1340976.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,959.0,az,135.0,1818.0,198.0,10.0,11.0,l,1201983.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,959.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1001352.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,956.0,ba,135.0,1818.0,198.0,20.0,11.0,l,991639.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,949.0,ba,135.0,1818.0,198.0,21.0,11.0,l,984836.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,940.0,ba,135.0,1818.0,198.0,22.0,11.0,l,910823.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,939.0,ba,135.0,1818.0,198.0,28.0,11.0,l,833510.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,929.0,ba,135.0,1818.0,198.0,28.0,11.0,l,823318.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,920.0,ba,135.0,1818.0,198.0,22.0,11.0,l,926025.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,911.0,ba,135.0,1818.0,198.0,26.0,11.0,l,804838.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,922.0,ba,135.0,1818.0,198.0,30.0,11.0,l,864851.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,937.0,ap,135.0,1818.0,198.0,35.0,11.0,l,769743.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,970.0,az,136.0,1858.0,185.0,25.0,9.0,l,859437.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,984.0,ba,136.0,1858.0,185.0,23.0,9.0,l,932249.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,985.0,az,135.0,1818.0,198.0,14.0,11.0,l,1196465.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,973.0,az,135.0,1818.0,198.0,13.0,11.0,l,1201769.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,971.0,az,135.0,1818.0,198.0,19.0,11.0,l,1001273.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,970.0,ba,135.0,1818.0,198.0,21.0,11.0,l,955639.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,966.0,ba,135.0,1818.0,198.0,22.0,11.0,l,949139.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,960.0,ba,135.0,1818.0,198.0,25.0,11.0,l,874416.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,955.0,ba,135.0,1818.0,198.0,23.0,11.0,l,895749.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,956.0,ba,135.0,1818.0,198.0,25.0,11.0,l,894944.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,944.0,ba,135.0,1818.0,198.0,25.0,11.0,l,926272.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,930.0,ba,135.0,1818.0,198.0,22.0,11.0,l,912826.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,929.0,ba,135.0,1818.0,198.0,28.0,11.0,l,797144.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,931.0,ba,135.0,1818.0,198.0,31.0,11.0,l,858129.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,956.0,ao,135.0,1818.0,198.0,32.0,11.0,l,851165.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,963.0,ao,135.0,1818.0,198.0,33.0,11.0,l,840658.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1001.0,ba,136.0,1858.0,185.0,27.0,9.0,l,803863.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1005.0,az,136.0,1858.0,185.0,18.0,9.0,l,1062188.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,994.0,ba,135.0,1818.0,198.0,20.0,11.0,l,1051578.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,991.0,ba,135.0,1818.0,198.0,18.0,11.0,l,1023281.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,992.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1023510.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,995.0,ba,135.0,1818.0,198.0,22.0,11.0,l,938923.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,994.0,ba,135.0,1818.0,198.0,26.0,11.0,l,858665.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,995.0,ba,135.0,1818.0,198.0,26.0,11.0,l,874818.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,983.0,ba,135.0,1818.0,198.0,24.0,11.0,l,923096.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,973.0,ba,135.0,1818.0,198.0,21.0,11.0,l,1075945.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,962.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1054216.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,956.0,ba,135.0,1818.0,198.0,15.0,11.0,l,1214213.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,948.0,aw,135.0,1818.0,198.0,1.0,11.0,l,1394364.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,960.0,aw,135.0,1818.0,198.0,22.0,11.0,l,1166781.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,979.0,az,135.0,1818.0,198.0,28.0,11.0,l,1107691.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,991.0,ap,135.0,1818.0,198.0,28.0,11.0,l,1099869.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1011.0,bo,135.0,1818.0,198.0,26.0,11.0,l,1101420.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1018.0,ba,136.0,1858.0,185.0,24.0,9.0,l,898164.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1013.0,ba,136.0,1858.0,185.0,20.0,9.0,l,1035447.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1005.0,ba,135.0,1818.0,198.0,21.0,11.0,l,1006024.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1001.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1022542.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1001.0,ba,135.0,1818.0,198.0,17.0,11.0,l,1066369.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1008.0,ba,135.0,1818.0,198.0,19.0,11.0,l,1031444.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1008.0,az,135.0,1818.0,198.0,17.0,11.0,l,1046018.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1006.0,ba,135.0,1818.0,198.0,14.0,11.0,l,1218942.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,995.0,ba,135.0,1818.0,198.0,16.0,11.0,l,1228007.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,980.0,ba,135.0,1818.0,198.0,17.0,11.0,l,1261365.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,971.0,ba,135.0,1818.0,198.0,14.0,11.0,l,1303468.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,954.0,az,135.0,1818.0,198.0,22.0,11.0,l,1394304.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,940.0,v,135.0,1818.0,198.0,14.0,11.0,l,1501504.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,957.0,ap,135.0,1818.0,198.0,24.0,11.0,l,1414529.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,978.0,ao,135.0,1818.0,198.0,27.0,11.0,l,1378552.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,989.0,ao,135.0,1818.0,198.0,28.0,11.0,l,1385546.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1011.0,ao,135.0,1818.0,198.0,26.0,11.0,l,1418979.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1032.0,ao,135.0,1818.0,198.0,25.0,11.0,l,1447715.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1025.0,ba,136.0,1858.0,185.0,17.0,9.0,l,1559277.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1022.0,ba,136.0,1858.0,185.0,11.0,9.0,l,1520128.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1020.0,ba,136.0,1858.0,185.0,4.0,9.0,l,1439179.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1017.0,az,135.0,1818.0,198.0,6.0,11.0,l,1415050.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1014.0,az,135.0,1818.0,198.0,3.0,11.0,l,1448045.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1015.0,az,135.0,1818.0,198.0,7.0,11.0,l,1495896.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1010.0,az,135.0,1818.0,198.0,18.0,11.0,l,1491329.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,994.0,az,135.0,1818.0,198.0,24.0,11.0,l,1496381.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,979.0,ap,135.0,1818.0,198.0,30.0,11.0,l,1477009.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,965.0,ao,135.0,1818.0,198.0,26.0,11.0,l,1515766.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,953.0,az,135.0,1818.0,198.0,27.0,11.0,l,1477282.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,935.0,ba,135.0,1818.0,198.0,30.0,11.0,l,1410477.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,918.0,ay,135.0,1818.0,198.0,22.0,11.0,l,1497974.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,935.0,ay,135.0,1818.0,198.0,31.0,11.0,l,1449180.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,955.0,ao,135.0,1818.0,198.0,33.0,11.0,l,1453544.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,965.0,ao,135.0,1818.0,198.0,33.0,11.0,l,1456617.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,985.0,ao,135.0,1818.0,198.0,33.0,11.0,l,1463510.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1003.0,ay,135.0,1818.0,198.0,32.0,11.0,l,1492940.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1019.0,ay,135.0,1818.0,198.0,34.0,11.0,l,1450993.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1010.0,az,136.0,1858.0,185.0,26.0,9.0,l,1552407.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1012.0,az,136.0,1858.0,185.0,21.0,9.0,l,1561204.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1013.0,az,136.0,1858.0,185.0,18.0,9.0,l,1558826.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1010.0,az,135.0,1818.0,198.0,18.0,11.0,l,1548602.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1006.0,az,135.0,1818.0,198.0,18.0,11.0,l,1556967.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1006.0,az,135.0,1818.0,198.0,18.0,11.0,l,1556895.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
39.0,1002.0,az,135.0,1818.0,198.0,21.0,11.0,l,1499459.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
